down,first_down,game_id,play_id,play_type,yards_gained,ydstogo
2,0,32,124,run,3,7
3,1,32,125,run,8,2
1,1,32,126,pass,12,10
2,0,33,1,pass,0,9
1,1,33,2,pass,11,10
2,0,33,3,pass,11,12
2,0,33,4,pass,3,8
1,1,33,5,pass,11,10
3,0,33,6,pass,-9,5
2,0,33,7,pass,4,10
2,1,33,8,pass,14,9
2,0,33,9,pass,0,7
1,0,33,10,pass,2,10
2,1,33,11,run,17,8
1,0,33,12,pass,2,10
3,1,33,13,pass,3,3
2,0,33,14,pass,7,9
1,0,33,15,pass,-4,10
1,0,33,16,run,1,10
4,1,33,17,run,6,5
3,0,33,18,run,3,9
3,0,33,19,run,2,4
4,1,33,20,pass,22,10
2,1,33,21,pass,12,8
1,0,33,22,run,-3,10
3,0,33,23,pass,0,2
3,1,33,24,pass,13,5
1,0,33,25,pass,3,10
1,0,33,26,pass,3,10
1,0,33,27,pass,7,10
4,1,33,28,run,8,3
1,0,33,29,run,0,10
2,1,33,30,pass,4,1
1,0,33,31,pass,4,10
2,0,33,32,run,4,8
1,1,33,33,pass,18,10
1,0,33,34,run,3,10
1,0,33,35,run,7,10
2,1,33,36,run,8,4
2,0,33,37,run,0,1
2,1,33,38,pass,18,8
1,0,33,39,run,2,10
1,0,33,40,pass,4,10
3,0,33,41,pass,0,12
2,0,33,42,pass,9,11
3,1,33,43,pass,12,7
1,0,33,44,pass,9,10
1,0,33,45,run,-2,10
1,0,33,46,pass,0,10
3,0,33,47,pass,0,12
1,0,33,48,pass,0,10
3,1,33,49,pass,2,2
1,0,33,50,run,0,10
2,0,33,51,run,3,8
2,1,33,52,pass,14,6
1,0,33,53,pass,0,10
1,0,33,54,pass,7,10
3,1,33,55,pass,1,1
3,1,33,56,pass,11,1
3,1,33,57,pass,8,3
1,0,33,58,run,7,10
2,0,33,59,run,4,6
2,0,33,60,pass,0,8
2,0,33,61,pass,-7,4
2,1,33,62,pass,9,8
2,0,33,63,run,0,7
4,1,33,64,run,8,3
2,0,33,65,pass,4,5
1,1,33,66,run,14,10
1,0,33,67,pass,0,10
3,0,33,68,pass,8,11
2,0,33,69,run,2,9
3,0,33,70,pass,0,3
1,0,33,71,pass,9,10
1,0,33,72,run,0,10
2,0,33,73,pass,3,5
2,0,33,74,run,1,2
2,0,33,75,pass,8,9
1,0,33,76,run,8,10
1,0,33,77,pass,0,10
3,1,33,78,run,3,1
1,0,33,79,pass,0,10
2,0,33,80,run,3,6
1,0,33,81,pass,0,10
2,1,33,82,pass,10,8
3,0,33,83,pass,4,8
1,0,33,84,run,2,10
1,0,33,85,pass,0,10
1,0,33,86,run,9,10
3,0,33,87,pass,0,10
2,1,33,88,pass,42,5
1,0,33,89,pass,3,10
1,0,33,90,run,2,10
1,0,33,91,run,-6,10
3,0,33,92,run,2,9
1,0,33,93,run,8,10
3,0,33,94,run,2,5
2,0,33,95,run,0,1
4,1,33,96,run,3,1
2,0,33,97,pass,2,8
2,0,33,98,run,2,3
2,0,33,99,pass,0,8
3,1,33,100,run,6,3
1,0,33,101,run,3,10
1,0,33,102,run,8,10
3,0,33,103,run,-4,9
1,0,33,104,pass,4,10
2,0,33,105,run,3,7
2,0,33,106,pass,4,7
1,0,33,107,pass,3,10
1,0,33,108,pass,3,10
2,0,33,109,pass,0,10
2,0,33,110,run,3,10
2,0,33,111,pass,4,7
3,1,33,112,run,3,2
1,0,33,113,run,6,10
4,1,33,114,pass,39,10
3,0,33,115,pass,0,2
1,0,33,116,pass,0,10
1,0,33,117,pass,9,10
1,0,33,118,run,-6,10
1,0,33,119,pass,2,10
2,0,33,120,pass,4,5
1,1,33,121,pass,13,10
3,0,33,122,run,2,9
1,0,33,123,run,2,10
3,0,33,124,pass,3,12
1,0,33,125,run,3,10
2,0,33,126,run,2,4
1,0,33,127,run,2,10
1,0,33,128,run,2,10
1,0,33,129,pass,0,10
1,0,33,130,pass,0,10
2,0,33,131,run,3,10
2,0,33,132,run,3,12
1,0,33,133,run,4,10
3,1,33,134,pass,12,12
2,1,33,135,pass,10,6
2,0,33,136,run,3,7
2,0,33,137,run,2,8
2,0,33,138,run,4,14
3,1,33,139,pass,21,2
3,1,33,140,pass,9,7
2,1,33,141,pass,3,1
2,0,33,142,pass,0,7
2,0,33,143,pass,0,12
2,0,33,144,run,3,11
2,1,33,145,run,2,2
2,0,33,146,pass,0,4
3,1,33,147,run,6,5
2,0,33,148,run,3,4
1,0,33,149,run,0,10
4,0,33,150,pass,2,10
1,0,33,151,run,2,10
1,0,33,152,pass,0,10
1,0,33,153,run,7,10
2,0,33,154,pass,3,8
3,1,33,155,pass,4,4
1,0,33,156,pass,0,10
3,1,33,157,pass,9,8
2,1,33,158,pass,3,3
2,0,33,159,run,-5,8
3,0,33,160,pass,-5,10
2,0,33,161,run,3,8
3,1,33,162,pass,58,10
1,0,33,163,pass,0,10
3,0,33,164,pass,0,11
3,1,33,165,pass,49,6
1,0,33,166,run,0,10
1,0,33,167,pass,0,10
3,1,34,1,pass,10,5
3,0,34,2,pass,2,5
1,0,34,3,pass,-11,10
1,0,34,4,pass,2,10
2,0,34,5,run,2,4
2,1,34,6,run,6,4
3,1,34,7,pass,11,5
2,0,34,8,pass,4,7
1,0,34,9,pass,0,10
3,0,34,10,pass,-5,5
2,1,34,11,pass,8,3
3,0,34,12,pass,8,9
3,0,34,13,pass,-7,3
2,0,34,14,pass,0,10
2,0,34,15,pass,3,8
1,0,34,16,pass,0,10
3,1,34,17,pass,14,4
3,0,34,18,run,3,7
3,1,34,19,pass,11,1
2,1,34,20,pass,8,6
1,0,34,21,run,3,10
1,0,34,22,run,2,10
2,0,34,23,pass,-6,6
1,1,34,24,pass,19,10
1,0,34,25,run,3,10
2,0,34,26,run,2,8
1,0,34,27,run,3,10
2,0,34,28,pass,-7,6
3,1,34,29,pass,22,15
2,0,34,30,pass,0,6
3,0,34,31,pass,0,10
2,0,34,32,run,3,10
1,0,34,33,run,2,10
2,1,34,34,pass,19,9
3,1,34,35,run,18,5
3,0,34,36,pass,3,9
2,0,34,37,pass,0,10
2,0,34,38,run,2,8
1,0,34,39,pass,0,10
3,0,34,40,pass,0,8
3,1,34,41,pass,4,2
1,0,34,42,pass,-7,10
3,1,34,43,pass,11,10
3,0,34,44,pass,0,3
1,0,34,45,pass,0,10
3,0,34,46,pass,0,4
3,1,34,47,run,25,3
2,0,34,48,run,-2,9
2,0,34,49,run,3,5
1,0,34,50,run,2,10
3,1,34,51,pass,8,2
2,1,34,52,pass,12,8
1,0,34,53,run,2,10
1,0,34,54,run,2,10
4,1,34,55,run,6,2
2,1,34,56,pass,9,6
1,1,34,57,pass,19,10
2,1,34,58,pass,11,7
3,0,34,59,pass,-10,6
1,0,34,60,run,3,10
1,0,34,61,pass,-2,10
3,1,34,62,pass,17,6
3,0,34,63,pass,3,5
2,0,34,64,run,2,4
3,0,34,65,pass,3,10
3,1,34,66,run,16,9
3,0,34,67,pass,4,11
1,0,34,68,run,6,10
2,0,34,69,pass,3,11
1,0,34,70,pass,2,10
3,1,34,71,pass,3,1
3,0,34,72,run,0,20
2,0,34,73,pass,2,9
1,0,34,74,run,2,10
2,1,34,75,pass,18,7
2,1,34,76,pass,12,8
1,0,34,77,run,2,10
4,0,34,78,pass,3,4
1,0,34,79,run,4,10
3,1,34,80,pass,4,1
3,0,34,81,run,-4,7
1,0,34,82,pass,-2,10
1,0,34,83,pass,3,10
2,0,34,84,run,1,13
1,0,34,85,run,3,10
1,0,34,86,run,4,10
2,1,34,87,pass,9,9
1,0,34,88,pass,-10,10
2,0,34,89,run,3,10
2,0,34,90,run,3,6
1,0,34,91,run,0,10
1,0,34,92,run,-5,10
2,0,34,93,run,-3,1
2,0,34,94,pass,0,7
2,0,34,95,pass,0,9
1,0,34,96,run,2,10
3,1,34,97,pass,34,7
1,0,34,98,run,2,10
1,0,34,99,pass,3,10
1,0,34,100,run,3,10
3,0,34,101,pass,0,10
1,0,34,102,pass,7,10
1,0,34,103,pass,0,10
2,0,34,104,pass,-10,12
1,0,34,105,run,0,10
3,1,34,106,run,13,5
2,0,34,107,pass,0,3
1,0,34,108,pass,0,10
3,0,34,109,pass,2,4
3,0,34,110,pass,0,10
3,1,34,111,run,2,2
3,0,34,112,pass,7,8
1,0,34,113,run,6,10
3,0,34,114,pass,0,10
3,0,34,115,run,1,12
2,1,34,116,run,13,6
4,0,34,117,pass,-4,10
1,0,34,118,run,0,10
2,0,34,119,run,-3,6
1,0,34,120,run,2,10
1,0,34,121,pass,3,10
2,0,34,122,pass,0,8
3,1,34,123,pass,16,10
1,1,34,124,run,26,10
1,0,34,125,run,0,10
1,0,34,126,run,3,10
1,0,34,127,run,-3,10
3,0,34,128,run,2,10
1,0,34,129,run,6,10
1,0,34,130,pass,0,10
1,1,34,131,pass,10,10
3,0,34,132,pass,0,9
2,0,34,133,pass,5,10
1,0,34,134,run,2,10
2,1,34,135,pass,10,9
1,1,34,136,pass,43,10
3,0,34,137,pass,0,12
3,0,35,1,pass,0,8
1,1,35,2,pass,19,10
3,0,35,3,pass,0,8
1,0,35,4,pass,0,10
2,0,35,5,pass,0,8
1,1,35,6,pass,10,10
1,0,35,7,pass,0,10
2,1,35,8,pass,23,4
4,1,35,9,run,2,2
1,0,35,10,pass,3,10
2,0,35,11,run,3,9
4,0,35,12,run,0,1
3,0,35,13,run,3,15
2,0,35,14,run,3,8
2,0,35,15,pass,0,4
3,1,35,16,pass,9,1
1,0,35,17,pass,3,10
2,1,35,18,run,17,1
1,0,35,19,pass,4,10
3,1,35,20,run,7,2
3,0,35,21,pass,0,10
1,1,35,22,pass,11,10
2,0,35,23,run,2,8
2,0,35,24,run,2,6
3,0,35,25,pass,4,6
3,0,35,26,pass,0,2
3,1,35,27,pass,23,9
1,1,35,28,pass,22,10
4,0,35,29,pass,2,4
1,0,35,30,run,5,10
1,0,35,31,run,7,10
1,1,35,32,pass,20,10
1,0,35,33,pass,0,10
2,0,35,34,run,2,6
1,0,35,35,pass,4,10
1,0,35,36,pass,0,10
1,0,35,37,pass,2,10
1,0,35,38,run,3,10
2,0,35,39,pass,0,6
2,0,35,40,run,3,9
1,0,35,41,run,0,10
2,1,35,42,pass,44,7
2,1,35,43,run,14,4
1,0,35,44,run,-4,10
2,1,35,45,pass,10,10
1,0,35,46,pass,-9,10
2,0,35,47,pass,4,6
1,0,35,48,run,6,10
3,1,35,49,pass,3,1
3,1,35,50,pass,9,1
2,0,35,51,run,0,7
2,0,35,52,pass,0,9
1,0,35,53,pass,3,10
3,1,35,54,pass,23,10
1,0,35,55,run,1,10
1,0,35,56,pass,0,10
2,0,35,57,pass,1,8
1,0,35,58,run,3,10
3,0,35,59,run,0,6
2,0,35,60,run,7,8
3,1,35,61,pass,12,4
2,1,35,62,run,15,1
1,0,35,63,pass,0,10
1,0,35,64,pass,2,10
4,0,35,65,run,1,2
2,1,35,66,pass,13,11
2,0,35,67,run,0,10
1,0,35,68,run,3,10
2,0,35,69,pass,0,9
3,1,35,70,pass,20,8
2,0,35,71,pass,4,8
1,0,35,72,run,3,10
2,0,35,73,pass,-4,7
1,0,35,74,pass,3,10
3,0,35,75,run,0,4
2,1,35,76,pass,11,7
1,0,35,77,pass,2,10
1,0,35,78,pass,-4,10
1,0,35,79,pass,0,10
1,0,35,80,run,6,10
1,1,35,81,pass,10,10
1,0,35,82,pass,-8,10
2,0,35,83,pass,0,7
1,0,35,84,pass,3,10
2,1,35,85,pass,25,10
2,1,35,86,pass,12,9
2,0,35,87,pass,3,11
1,0,35,88,pass,3,10
2,0,35,89,pass,0,3
1,0,35,90,run,7,10
1,0,35,91,pass,0,10
1,0,35,92,run,4,10
1,0,35,93,run,7,10
1,0,35,94,pass,9,10
2,1,35,95,pass,20,6
1,0,35,96,pass,0,10
4,0,35,97,pass,0,10
3,1,35,98,pass,20,2
3,0,35,99,pass,0,11
1,0,35,100,run,0,10
3,0,35,101,pass,-2,15
3,1,35,102,pass,36,7
2,0,35,103,run,2,6
1,0,35,104,pass,4,10
2,1,35,105,pass,20,8
3,0,35,106,run,-4,1
1,1,35,107,run,17,10
2,0,35,108,pass,1,10
1,0,35,109,pass,3,10
1,0,35,110,pass,0,10
1,1,35,111,run,15,10
3,0,35,112,pass,1,10
1,0,35,113,pass,4,10
1,0,35,114,pass,0,10
1,0,35,115,run,2,10
3,0,35,116,pass,0,5
4,1,35,117,run,2,2
1,0,35,118,run,2,10
1,1,35,119,run,16,10
3,1,35,120,run,18,3
1,0,35,121,run,2,10
3,1,35,122,run,5,4
2,1,35,123,run,6,2
3,0,35,124,pass,8,15
1,1,35,125,run,16,10
3,1,35,126,run,8,3
2,0,35,127,run,0,6
1,0,35,128,run,3,10
1,0,35,129,pass,-4,10
2,1,35,130,pass,12,7
2,1,35,131,run,3,3
1,0,35,132,pass,0,10
3,0,35,133,pass,3,7
1,0,35,134,run,2,10
3,1,35,135,pass,3,3
3,0,35,136,pass,4,10
3,0,35,137,run,3,7
1,0,35,138,run,3,10
3,1,35,139,pass,17,3
3,0,35,140,pass,3,10
1,1,35,141,pass,10,10
1,0,35,142,pass,0,10
2,0,35,143,pass,3,7
1,0,35,144,pass,2,10
1,0,35,145,pass,2,10
3,0,35,146,pass,0,4
2,1,35,147,run,2,1
1,0,35,148,run,3,10
3,0,35,149,pass,2,6
1,0,35,150,run,2,10
3,0,35,151,pass,0,1
1,0,35,152,run,3,10
2,1,35,153,pass,2,2
3,0,35,154,pass,-4,1
2,1,35,155,pass,20,9
2,0,35,156,run,3,9
1,1,35,157,pass,13,10
1,0,35,158,run,0,10
2,1,35,159,pass,14,3
1,0,35,160,pass,0,10
1,0,35,161,run,6,10
1,1,35,162,pass,23,10
3,1,35,163,run,3,1
1,0,35,164,run,3,10
1,0,35,165,run,3,10
2,1,35,166,run,7,4
3,1,35,167,pass,12,10
2,0,35,168,run,2,4
2,0,35,169,pass,-7,9
1,0,36,1,pass,4,10
3,1,36,2,run,7,7
1,1,36,3,pass,12,10
2,0,36,4,run,4,6
2,1,36,5,pass,24,7
1,1,36,6,pass,12,10
2,1,36,7,pass,9,9
1,0,36,8,pass,4,10
2,0,36,9,pass,-10,6
1,1,36,10,pass,11,10
1,0,36,11,run,0,10
3,0,36,12,pass,0,1
1,0,36,13,run,1,10
1,0,36,14,run,1,10
3,1,36,15,pass,21,2
3,1,36,16,pass,10,10
2,0,36,17,pass,3,8
2,0,36,18,pass,0,2
2,1,36,19,pass,11,7
3,0,36,20,pass,0,2
2,0,36,21,pass,3,10
1,0,36,22,pass,0,10
1,0,36,23,run,-5,10
2,0,36,24,run,3,7
1,0,36,25,pass,2,10
1,0,36,26,pass,0,10
2,1,36,27,pass,11,10
4,0,36,28,pass,8,10
1,0,36,29,run,2,10
1,0,36,30,run,2,10
1,0,36,31,pass,0,10
1,0,36,32,run,3,10
2,0,36,33,pass,0,9
2,0,36,34,run,3,8
1,0,36,35,pass,4,10
2,1,36,36,pass,11,3
4,0,36,37,pass,3,4
2,1,36,38,pass,18,5
1,0,36,39,run,2,10
2,0,36,40,pass,0,6
2,0,36,41,pass,0,9
1,1,36,42,pass,10,10
4,1,36,43,pass,20,2
1,0,36,44,pass,4,10
1,0,36,45,pass,0,10
3,1,36,46,run,3,1
1,0,36,47,run,4,10
2,0,36,48,pass,0,8
1,0,36,49,pass,0,10
1,1,36,50,pass,21,10
2,0,36,51,pass,3,5
3,0,36,52,run,2,8
2,1,36,53,run,6,2
2,0,36,54,run,4,10
1,0,36,55,run,3,10
1,0,36,56,pass,-5,10
1,0,36,57,pass,0,10
1,0,36,58,run,2,10
3,1,36,59,pass,11,2
1,0,36,60,run,1,10
3,1,36,61,pass,9,5
3,0,36,62,pass,0,5
2,0,36,63,pass,9,13
2,1,36,64,pass,8,8
1,0,36,65,run,3,10
4,0,36,66,pass,0,4
2,0,36,67,run,-4,10
1,0,36,68,pass,3,10
2,0,36,69,pass,0,10
1,0,36,70,run,-2,10
2,0,36,71,pass,0,7
3,1,36,72,run,7,2
2,1,36,73,run,6,1
3,0,36,74,run,-5,5
4,0,36,75,pass,2,4
2,0,36,76,pass,0,3
1,0,36,77,run,4,10
2,0,36,78,run,3,8
3,0,36,79,pass,-9,9
2,0,36,80,run,-5,8
2,0,36,81,run,2,7
4,1,36,82,run,7,3
3,0,36,83,pass,3,10
1,1,36,84,pass,12,10
2,0,36,85,run,2,6
2,0,36,86,run,2,15
3,0,36,87,pass,-6,15
3,0,36,88,pass,0,7
2,1,36,89,pass,9,6
1,0,36,90,run,0,10
2,0,36,91,run,3,6
1,0,36,92,pass,3,10
1,0,36,93,run,7,10
2,0,36,94,pass,0,6
3,0,36,95,pass,3,4
1,0,36,96,pass,0,10
1,0,36,97,run,7,10
1,0,36,98,run,8,10
2,1,36,99,run,18,8
3,0,36,100,pass,4,11
1,0,36,101,pass,5,10
1,0,36,102,pass,9,10
3,1,36,103,run,8,2
3,1,36,104,pass,20,8
3,0,36,105,pass,-1,4
1,0,36,106,pass,-7,10
1,0,36,107,pass,0,10
1,0,36,108,pass,0,10
1,0,36,109,run,3,10
2,1,36,110,pass,18,8
2,0,36,111,pass,2,9
3,1,36,112,run,6,2
4,1,36,113,run,7,3
2,0,36,114,pass,0,9
2,1,36,115,pass,9,9
3,1,36,116,pass,12,2
3,0,36,117,pass,4,5
2,0,36,118,run,3,5
1,0,36,119,pass,0,10
1,0,36,120,pass,0,10
1,0,36,121,pass,0,10
2,0,36,122,pass,8,14
2,0,36,123,run,4,8
4,0,36,124,run,0,3
1,1,36,125,pass,21,10
3,0,36,126,pass,0,7
1,1,36,127,run,11,10
3,0,36,128,run,0,2
3,0,36,129,pass,-2,12
1,1,36,130,run,16,10
3,0,36,131,pass,0,2
3,1,36,132,run,6,2
3,0,36,133,pass,0,2
3,1,36,134,pass,23,1
2,0,36,135,run,2,10
1,0,36,136,run,7,10
1,0,36,137,run,3,10
1,0,36,138,pass,0,10
2,1,36,139,pass,18,7
1,1,36,140,pass,37,10
4,1,36,141,pass,13,3
3,0,36,142,pass,2,7
1,0,36,143,pass,2,10
3,0,36,144,run,2,3
1,0,36,145,run,-7,10
1,0,36,146,run,2,10
2,0,36,147,pass,3,9
2,0,36,148,run,3,5
3,0,36,149,pass,2,4
3,1,36,150,pass,15,1
3,1,36,151,pass,10,5
3,0,36,152,pass,3,8
2,0,36,153,run,-3,10
1,1,36,154,run,61,10
2,1,36,155,pass,21,5
3,0,36,156,pass,-2,1
2,0,36,157,run,3,7
3,0,36,158,pass,2,15
2,0,36,159,pass,4,8
1,0,36,160,pass,-3,10
2,1,37,1,pass,11,8
2,1,37,2,pass,20,6
2,0,37,3,pass,3,6
1,0,37,4,run,0,10
3,1,37,5,pass,19,3
2,0,37,6,run,-3,4
1,0,37,7,run,2,10
1,0,37,8,pass,0,10
2,0,37,9,pass,3,8
3,1,37,10,pass,52,6
1,0,37,11,pass,8,10
3,1,37,12,pass,21,15
1,0,37,13,pass,4,10
2,0,37,14,pass,3,7
3,0,37,15,run,0,6
2,1,37,16,pass,19,9
3,0,37,17,run,-4,7
1,0,37,18,run,7,10
2,1,37,19,run,8,3
4,1,37,20,pass,2,1
1,1,37,21,pass,12,10
1,0,37,22,run,3,10
3,0,37,23,pass,0,12
3,0,37,24,run,3,6
1,0,37,25,pass,9,10
3,0,37,26,run,3,7
4,0,37,27,pass,0,4
1,0,37,28,run,-3,10
1,0,37,29,run,2,10
2,1,37,30,pass,12,8
3,0,37,31,pass,4,10
2,1,37,32,pass,12,3
1,0,37,33,pass,3,10
1,0,37,34,run,7,10
1,0,37,35,run,2,10
1,0,37,36,pass,-4,10
3,0,37,37,pass,-7,8
3,0,37,38,pass,0,3
4,1,37,39,pass,14,4
1,1,37,40,pass,14,10
1,0,37,41,pass,0,10
2,0,37,42,pass,0,7
2,0,37,43,run,-7,9
1,0,37,44,run,7,10
1,0,37,45,run,2,10
3,0,37,46,run,2,10
1,0,37,47,run,0,10
1,0,37,48,pass,-11,10
1,0,37,49,pass,3,10
3,0,37,50,pass,2,20
4,0,37,51,pass,0,1
2,0,37,52,run,3,5
1,0,37,53,run,3,10
2,0,37,54,pass,2,6
3,1,37,55,run,4,4
1,0,37,56,run,0,10
2,0,37,57,pass,0,5
4,0,37,58,pass,0,4
3,0,37,59,pass,12,20
1,1,37,60,pass,12,10
3,0,37,61,pass,-6,11
1,0,37,62,run,3,10
2,1,37,63,pass,20,7
4,0,37,64,pass,0,3
3,0,37,65,pass,0,5
2,0,37,66,pass,3,5
2,0,37,67,run,2,8
1,0,37,68,run,3,10
2,0,37,69,run,3,9
4,1,37,70,pass,10,5
2,1,37,71,run,6,4
1,0,37,72,run,4,10
4,1,37,73,pass,71,10
3,0,37,74,pass,3,5
4,1,37,75,run,4,1
2,0,37,76,pass,0,9
2,0,37,77,pass,-3,14
1,1,37,78,run,13,10
1,0,37,79,pass,0,10
2,1,37,80,run,6,3
3,1,37,81,pass,41,11
1,0,37,82,pass,-5,10
2,0,37,83,pass,2,5
2,1,37,84,pass,12,9
1,0,37,85,pass,0,10
3,0,37,86,pass,-6,2
2,0,37,87,pass,3,5
2,1,37,88,pass,12,11
2,0,37,89,pass,-8,13
1,0,37,90,run,3,10
1,1,37,91,run,12,10
1,0,37,92,run,0,10
3,0,37,93,run,-6,4
4,1,37,94,pass,8,3
1,1,37,95,run,13,10
2,0,37,96,pass,4,9
3,0,37,97,pass,-3,12
2,1,37,98,pass,19,7
3,1,37,99,pass,2,2
1,0,37,100,pass,0,10
1,0,37,101,pass,0,10
3,1,37,102,pass,9,6
3,0,37,103,pass,2,4
1,0,37,104,pass,4,10
1,0,37,105,pass,4,10
1,0,37,106,pass,0,10
2,1,37,107,pass,49,2
3,1,37,108,pass,8,3
2,1,37,109,pass,9,7
1,0,37,110,run,3,10
3,0,37,111,pass,0,9
2,0,37,112,pass,-7,8
2,0,37,113,run,2,5
1,0,37,114,run,4,10
2,0,37,115,pass,8,10
1,0,37,116,run,0,10
3,1,37,117,pass,3,3
1,0,37,118,run,6,10
1,0,37,119,pass,-3,10
2,1,37,120,run,17,2
3,1,37,121,pass,18,15
1,0,37,122,pass,2,10
1,1,37,123,pass,10,10
2,0,37,124,pass,0,5
2,0,37,125,run,3,12
2,0,37,126,pass,-4,8
1,0,37,127,pass,0,10
2,1,37,128,run,6,2
2,1,37,129,run,14,2
1,0,37,130,pass,3,10
3,0,37,131,pass,3,12
3,1,37,132,pass,19,9
3,0,37,133,pass,0,7
1,0,37,134,run,3,10
3,1,37,135,pass,10,2
2,0,37,136,run,0,10
3,1,37,137,run,2,1
2,1,37,138,pass,10,5
2,1,38,1,pass,22,2
1,0,38,2,pass,2,10
2,0,38,3,pass,-3,3
1,1,38,4,run,43,10
2,0,38,5,pass,4,10
4,1,38,6,pass,14,1
2,0,38,7,pass,2,13
1,0,38,8,run,2,10
1,1,38,9,pass,10,10
2,0,38,10,pass,4,9
1,0,38,11,run,2,10
2,0,38,12,pass,-6,3
1,1,38,13,pass,20,10
1,0,38,14,run,3,10
2,1,38,15,pass,20,6
1,0,38,16,pass,-6,10
1,0,38,17,pass,2,10
2,0,38,18,pass,0,7
3,1,38,19,pass,9,3
1,1,38,20,pass,18,10
3,0,38,21,run,7,12
1,0,38,22,run,-6,10
2,1,38,23,pass,1,1
2,1,38,24,pass,18,14
1,0,38,25,pass,0,10
3,1,38,26,pass,19,2
1,1,38,27,pass,19,10
3,0,38,28,pass,0,2
3,1,38,29,pass,3,2
3,0,38,30,pass,0,6
2,0,38,31,run,2,10
1,0,38,32,run,0,10
2,1,38,33,pass,10,10
3,0,38,34,pass,-5,2
2,0,38,35,pass,2,5
4,1,38,36,run,3,1
3,0,38,37,pass,2,3
1,0,38,38,pass,3,10
1,0,38,39,pass,0,10
3,0,38,40,pass,2,5
2,0,38,41,pass,3,4
1,1,38,42,pass,32,10
3,0,38,43,run,3,7
1,0,38,44,pass,9,10
2,1,38,45,run,13,3
1,0,38,46,run,3,10
4,1,38,47,pass,4,1
1,0,38,48,pass,0,10
2,0,38,49,run,6,10
2,1,38,50,pass,10,8
1,0,38,51,run,8,10
3,1,38,52,run,4,3
1,0,38,53,pass,3,10
1,0,38,54,run,0,10
1,1,38,55,pass,12,10
3,0,38,56,run,3,8
2,0,38,57,run,-3,9
2,1,38,58,pass,13,10
2,0,38,59,run,2,8
1,0,38,60,run,3,10
3,0,38,61,pass,0,10
2,0,38,62,run,3,10
1,0,38,63,run,4,10
1,0,38,64,pass,0,10
1,0,38,65,run,3,10
3,0,38,66,pass,4,7
1,0,38,67,run,8,10
3,0,38,68,pass,0,5
1,0,38,69,pass,9,10
1,0,38,70,run,2,10
2,0,38,71,run,2,7
3,1,38,72,run,3,3
1,0,38,73,pass,2,10
1,0,38,74,run,8,10
3,0,38,75,pass,3,4
3,0,38,76,run,6,10
4,1,38,77,run,2,1
2,0,38,78,run,2,7
1,0,38,79,run,-2,10
3,0,38,80,pass,3,12
1,0,38,81,run,2,10
3,1,38,82,pass,3,2
1,0,38,83,pass,9,10
4,1,38,84,pass,3,1
3,1,38,85,pass,12,5
3,1,38,86,pass,16,5
1,0,38,87,run,1,10
1,0,38,88,pass,-5,10
1,0,38,89,run,7,10
1,0,38,90,run,7,10
2,1,38,91,run,3,3
1,0,38,92,run,3,10
3,1,38,93,run,7,2
1,1,38,94,pass,21,10
1,0,38,95,run,0,10
1,0,38,96,pass,0,10
2,0,38,97,run,3,4
3,0,38,98,pass,7,15
2,0,38,99,run,2,9
1,0,38,100,pass,4,10
1,0,38,101,run,3,10
2,0,38,102,run,0,6
1,0,38,103,run,3,10
1,1,38,104,pass,10,10
2,1,38,105,pass,10,5
1,1,38,106,pass,37,10
2,0,38,107,pass,9,10
3,0,38,108,pass,0,12
1,0,38,109,pass,4,10
1,0,38,110,run,3,10
4,0,38,111,run,0,2
3,0,38,112,pass,-8,10
1,0,38,113,run,3,10
1,0,38,114,run,3,10
3,0,38,115,run,2,6
1,0,38,116,run,3,10
1,0,38,117,run,3,10
1,0,38,118,run,3,10
2,1,38,119,pass,34,4
2,0,38,120,pass,4,6
3,0,38,121,pass,0,2
1,0,38,122,pass,0,10
3,1,38,123,pass,23,15
3,0,38,124,pass,0,5
2,0,38,125,run,-4,8
3,1,38,126,pass,13,6
3,0,38,127,run,3,4
1,0,38,128,pass,3,10
1,1,38,129,pass,11,10
1,0,38,130,run,-6,10
1,0,38,131,run,6,10
3,0,38,132,run,2,5
1,1,38,133,pass,60,10
1,1,38,134,pass,18,10
3,1,38,135,run,7,2
2,0,38,136,pass,-7,10
1,0,38,137,run,0,10
1,0,38,138,run,2,10
1,1,38,139,pass,11,10
1,0,38,140,run,3,10
1,0,38,141,pass,4,10
2,0,38,142,pass,-6,4
1,0,38,143,run,2,10
2,0,38,144,run,2,10
3,1,38,145,pass,13,10
2,0,38,146,pass,4,5
1,0,38,147,pass,0,10
2,0,38,148,run,-3,7
1,0,38,149,pass,3,10
4,0,38,150,run,2,4
4,0,38,151,pass,0,1
3,0,38,152,pass,-10,12
1,0,38,153,pass,9,10
1,1,38,154,pass,10,10
2,0,38,155,pass,5,8
1,1,38,156,pass,10,10
2,0,38,157,pass,0,10
1,1,38,158,pass,21,10
1,0,38,159,pass,3,10
1,0,38,160,pass,-3,10
1,0,38,161,pass,2,10
2,0,38,162,pass,2,9
1,0,38,163,pass,0,10
2,1,38,164,pass,21,9
1,0,38,165,pass,6,10
1,0,38,166,run,-3,10
3,0,38,167,pass,2,15
2,0,38,168,pass,0,3
3,1,38,169,pass,22,20
3,0,38,170,pass,0,4
3,0,39,1,pass,7,20
3,0,39,2,pass,4,15
2,1,39,3,pass,19,5
3,0,39,4,pass,0,9
2,0,39,5,run,-5,9
3,0,39,6,pass,4,10
